n_doping,p_doping,Temp,tpe,tph,vin,iout
1.50E+01,1.50E+01,350,1000,100000,0.35,-7.853871964
1.50E+01,1.50E+01,350,1000,100000,0.4,-7.33442009
1.50E+01,1.50E+01,350,1000,100000,0.45,-6.899629455
1.50E+01,1.50E+01,350,1000,100000,0.5,-6.571865206
1.50E+01,1.50E+01,350,1000,100000,0.55,-6.339134522
1.50E+01,1.50E+01,350,1000,100000,0.6,-6.181774106
1.50E+01,1.50E+01,350,1000,100000,0.65,-6.076238039
1.50E+01,1.50E+01,350,1000,100000,0.7,-6.003050752
1.50E+01,1.50E+01,350,1000,100000,0.75,-5.950781977
1.50E+01,1.50E+01,350,1000,100000,0.8,-5.910094889
1.50E+01,1.50E+01,350,1000,10000000,-0.2,-12.37882372
1.50E+01,1.50E+01,350,1000,10000000,-0.15,-12.39361863
1.50E+01,1.50E+01,350,1000,10000000,-0.1,-12.41566878
1.50E+01,1.50E+01,350,1000,10000000,-0.05,-12.50445566
1.50E+01,1.50E+01,350,1000,10000000,0,-18.58838029
1.50E+01,1.50E+01,350,1000,10000000,0.05,-11.82973828
1.50E+01,1.50E+01,350,1000,10000000,0.1,-11.06803389
1.50E+01,1.50E+01,350,1000,10000000,0.15,-10.37675071
1.50E+01,1.50E+01,350,1000,10000000,0.2,-9.707743929
1.50E+01,1.50E+01,350,1000,10000000,0.25,-9.059483515
1.50E+01,1.50E+01,350,1000,10000000,0.3,-8.437707136
1.50E+01,1.50E+01,350,1000,10000000,0.35,-7.853871964
1.50E+01,1.50E+01,350,1000,10000000,0.4,-7.33442009
1.50E+01,1.50E+01,350,1000,10000000,0.45,-6.899629455
1.50E+01,1.50E+01,350,1000,10000000,0.5,-6.571865206
1.50E+01,1.50E+01,350,1000,10000000,0.55,-6.339134522
1.50E+01,1.50E+01,350,1000,10000000,0.6,-6.181774106
1.50E+01,1.50E+01,350,1000,10000000,0.65,-6.076238039
1.50E+01,1.50E+01,350,1000,10000000,0.7,-6.003050752
1.50E+01,1.50E+01,350,1000,10000000,0.75,-5.950781977
1.50E+01,1.50E+01,350,1000,10000000,0.8,-5.910094889
1.50E+01,1.50E+01,350,100000,1000,-0.2,-12.37882372
1.50E+01,1.50E+01,350,100000,1000,-0.15,-12.39361863
1.50E+01,1.50E+01,350,100000,1000,-0.1,-12.41566878
1.50E+01,1.50E+01,350,100000,1000,-0.05,-12.50445566
1.50E+01,1.50E+01,350,100000,1000,0,-18.58838029
1.50E+01,1.50E+01,350,100000,1000,0.05,-11.82973828
1.50E+01,1.50E+01,350,100000,1000,0.1,-11.06803389
1.50E+01,1.50E+01,350,100000,1000,0.15,-10.37675071
1.50E+01,1.50E+01,350,100000,1000,0.2,-9.707743929
1.50E+01,1.50E+01,350,100000,1000,0.25,-9.059483515
1.50E+01,1.50E+01,350,100000,1000,0.3,-8.437707136
1.50E+01,1.50E+01,350,100000,1000,0.35,-7.853871964
1.50E+01,1.50E+01,350,100000,1000,0.4,-7.33442009
1.50E+01,1.50E+01,350,100000,1000,0.45,-6.899629455
1.50E+01,1.50E+01,350,100000,1000,0.5,-6.571865206
1.50E+01,1.50E+01,350,100000,1000,0.55,-6.339134522
1.50E+01,1.50E+01,350,100000,1000,0.6,-6.181774106
1.50E+01,1.50E+01,350,100000,1000,0.65,-6.076238039
1.50E+01,1.50E+01,350,100000,1000,0.7,-6.003050752
1.50E+01,1.50E+01,350,100000,1000,0.75,-5.950781977
1.50E+01,1.50E+01,350,100000,1000,0.8,-5.910094889
1.50E+01,1.50E+01,350,100000,100000,-0.2,-12.37882372
1.50E+01,1.50E+01,350,100000,100000,-0.15,-12.39361863
1.50E+01,1.50E+01,350,100000,100000,-0.1,-12.41566878
1.50E+01,1.50E+01,350,100000,100000,-0.05,-12.50445566
1.50E+01,1.50E+01,350,100000,100000,0,-18.58838029
1.50E+01,1.50E+01,350,100000,100000,0.05,-11.82973828
1.50E+01,1.50E+01,350,100000,100000,0.1,-11.06803389
1.50E+01,1.50E+01,350,100000,100000,0.15,-10.37675071
1.50E+01,1.50E+01,350,100000,100000,0.2,-9.707743929
1.50E+01,1.50E+01,350,100000,100000,0.25,-9.059483515
1.50E+01,1.50E+01,350,100000,100000,0.3,-8.437707136
1.50E+01,1.50E+01,350,100000,100000,0.35,-7.853871964
1.50E+01,1.50E+01,350,100000,100000,0.4,-7.33442009
1.50E+01,1.50E+01,350,100000,100000,0.45,-6.899629455
1.50E+01,1.50E+01,350,100000,100000,0.5,-6.571865206
1.50E+01,1.50E+01,350,100000,100000,0.55,-6.339134522
1.50E+01,1.50E+01,350,100000,100000,0.6,-6.181774106
1.50E+01,1.50E+01,350,100000,100000,0.65,-6.076238039
1.50E+01,1.50E+01,350,100000,100000,0.7,-6.003050752
1.50E+01,1.50E+01,350,100000,100000,0.75,-5.950781977
1.50E+01,1.50E+01,350,100000,100000,0.8,-5.910094889
1.50E+01,1.50E+01,350,100000,10000000,-0.2,-12.37882372
1.50E+01,1.50E+01,350,100000,10000000,-0.15,-12.39361863
1.50E+01,1.50E+01,350,100000,10000000,-0.1,-12.41566878
1.50E+01,1.50E+01,350,100000,10000000,-0.05,-12.50445566
1.50E+01,1.50E+01,350,100000,10000000,0,-18.58838029
1.50E+01,1.50E+01,350,100000,10000000,0.05,-11.82973828
1.50E+01,1.50E+01,350,100000,10000000,0.1,-11.06803389
1.50E+01,1.50E+01,350,100000,10000000,0.15,-10.37675071
1.50E+01,1.50E+01,350,100000,10000000,0.2,-9.707743929
1.50E+01,1.50E+01,350,100000,10000000,0.25,-9.059483515
1.50E+01,1.50E+01,350,100000,10000000,0.3,-8.437707136
1.50E+01,1.50E+01,350,100000,10000000,0.35,-7.853871964
1.50E+01,1.50E+01,350,100000,10000000,0.4,-7.33442009
1.50E+01,1.50E+01,350,100000,10000000,0.45,-6.899629455
1.50E+01,1.50E+01,350,100000,10000000,0.5,-6.571865206
1.50E+01,1.50E+01,350,100000,10000000,0.55,-6.339134522
1.50E+01,1.50E+01,350,100000,10000000,0.6,-6.181774106
1.50E+01,1.50E+01,350,100000,10000000,0.65,-6.076238039
1.50E+01,1.50E+01,350,100000,10000000,0.7,-6.003050752
1.50E+01,1.50E+01,350,100000,10000000,0.75,-5.950781977
1.50E+01,1.50E+01,350,100000,10000000,0.8,-5.910094889
1.50E+01,1.50E+01,350,10000000,1000,-0.2,-12.37882372
1.50E+01,1.50E+01,350,10000000,1000,-0.15,-12.39361863
1.50E+01,1.50E+01,350,10000000,1000,-0.1,-12.41566878
1.50E+01,1.50E+01,350,10000000,1000,-0.05,-12.50445566
1.50E+01,1.50E+01,350,10000000,1000,0,-18.58838029
1.50E+01,1.50E+01,350,10000000,1000,0.05,-11.82973828
1.50E+01,1.50E+01,350,10000000,1000,0.1,-11.06803389
1.50E+01,1.50E+01,350,10000000,1000,0.15,-10.37675071
1.50E+01,1.50E+01,350,10000000,1000,0.2,-9.707743929
1.50E+01,1.50E+01,350,10000000,1000,0.25,-9.059483515
1.50E+01,1.50E+01,350,10000000,1000,0.3,-8.437707136
1.50E+01,1.50E+01,350,10000000,1000,0.35,-7.853871964
1.50E+01,1.50E+01,350,10000000,1000,0.4,-7.33442009
1.50E+01,1.50E+01,350,10000000,1000,0.45,-6.899629455
1.50E+01,1.50E+01,350,10000000,1000,0.5,-6.571865206
1.50E+01,1.50E+01,350,10000000,1000,0.55,-6.339134522
1.50E+01,1.50E+01,350,10000000,1000,0.6,-6.181774106
1.50E+01,1.50E+01,350,10000000,1000,0.65,-6.076238039
1.50E+01,1.50E+01,350,10000000,1000,0.7,-6.003050752
1.50E+01,1.50E+01,350,10000000,1000,0.75,-5.950781977
1.50E+01,1.50E+01,350,10000000,1000,0.8,-5.910094889
1.50E+01,1.50E+01,350,10000000,100000,-0.2,-12.37882372
1.50E+01,1.50E+01,350,10000000,100000,-0.15,-12.39361863
1.50E+01,1.50E+01,350,10000000,100000,-0.1,-12.41566878
1.50E+01,1.50E+01,350,10000000,100000,-0.05,-12.50445566
1.50E+01,1.50E+01,350,10000000,100000,0,-18.58838029
1.50E+01,1.50E+01,350,10000000,100000,0.05,-11.82973828
1.50E+01,1.50E+01,350,10000000,100000,0.1,-11.06803389
1.50E+01,1.50E+01,350,10000000,100000,0.15,-10.37675071
1.50E+01,1.50E+01,350,10000000,100000,0.2,-9.707743929
1.50E+01,1.50E+01,350,10000000,100000,0.25,-9.059483515
1.50E+01,1.50E+01,350,10000000,100000,0.3,-8.437707136
1.50E+01,1.50E+01,350,10000000,100000,0.35,-7.853871964
1.50E+01,1.50E+01,350,10000000,100000,0.4,-7.33442009
1.50E+01,1.50E+01,350,10000000,100000,0.45,-6.899629455
1.50E+01,1.50E+01,350,10000000,100000,0.5,-6.571865206
1.50E+01,1.50E+01,350,10000000,100000,0.55,-6.339134522
1.50E+01,1.50E+01,350,10000000,100000,0.6,-6.181774106
1.50E+01,1.50E+01,350,10000000,100000,0.65,-6.076238039
1.50E+01,1.50E+01,350,10000000,100000,0.7,-6.003050752
1.50E+01,1.50E+01,350,10000000,100000,0.75,-5.950781977
1.50E+01,1.50E+01,350,10000000,100000,0.8,-5.910094889
1.50E+01,1.50E+01,350,10000000,10000000,-0.2,-12.37882372
1.50E+01,1.50E+01,350,10000000,10000000,-0.15,-12.39361863
1.50E+01,1.50E+01,350,10000000,10000000,-0.1,-12.41566878
1.50E+01,1.50E+01,350,10000000,10000000,-0.05,-12.50445566
1.50E+01,1.50E+01,350,10000000,10000000,0,-18.58838029
1.50E+01,1.50E+01,350,10000000,10000000,0.05,-11.82973828
1.50E+01,1.50E+01,350,10000000,10000000,0.1,-11.06803389
1.50E+01,1.50E+01,350,10000000,10000000,0.15,-10.37675071
1.50E+01,1.50E+01,350,10000000,10000000,0.2,-9.707743929
1.50E+01,1.50E+01,350,10000000,10000000,0.25,-9.059483515
1.50E+01,1.50E+01,350,10000000,10000000,0.3,-8.437707136
1.50E+01,1.50E+01,350,10000000,10000000,0.35,-7.853871964
1.50E+01,1.50E+01,350,10000000,10000000,0.4,-7.33442009
1.50E+01,1.50E+01,350,10000000,10000000,0.45,-6.899629455
1.50E+01,1.50E+01,350,10000000,10000000,0.5,-6.571865206
1.50E+01,1.50E+01,350,10000000,10000000,0.55,-6.339134522
1.50E+01,1.50E+01,350,10000000,10000000,0.6,-6.181774106
1.50E+01,1.50E+01,350,10000000,10000000,0.65,-6.076238039
1.50E+01,1.50E+01,350,10000000,10000000,0.7,-6.003050752
1.50E+01,1.50E+01,350,10000000,10000000,0.75,-5.950781977
1.50E+01,1.50E+01,350,10000000,10000000,0.8,-5.910094889
1.50E+01,1.50E+01,400,1000,1000,-0.2,-10.1658059
1.50E+01,1.50E+01,400,1000,1000,-0.15,-10.17652577
1.50E+01,1.50E+01,400,1000,1000,-0.1,-10.21395879
1.50E+01,1.50E+01,400,1000,1000,-0.05,-10.32697909
1.50E+01,1.50E+01,400,1000,1000,0,-24.36653154
1.50E+01,1.50E+01,400,1000,1000,0.05,-9.78251756
1.50E+01,1.50E+01,400,1000,1000,0.1,-9.129011186
1.50E+01,1.50E+01,400,1000,1000,0.15,-8.567030709
1.50E+01,1.50E+01,400,1000,1000,0.2,-8.04769199
1.50E+01,1.50E+01,400,1000,1000,0.25,-7.573488739
1.50E+01,1.50E+01,400,1000,1000,0.3,-7.159266765
1.50E+01,1.50E+01,400,1000,1000,0.35,-6.821023053
1.50E+01,1.50E+01,400,1000,1000,0.4,-6.562249437
1.50E+01,1.50E+01,400,1000,1000,0.45,-6.37161107
1.50E+01,1.50E+01,400,1000,1000,0.5,-6.236572006
1.50E+01,1.50E+01,400,1000,1000,0.55,-6.140261434
1.50E+01,1.50E+01,400,1000,1000,0.6,-6.070581074
1.50E+01,1.50E+01,400,1000,1000,0.65,-6.017728767
1.50E+01,1.50E+01,400,1000,1000,0.7,-5.974694135
1.50E+01,1.50E+01,400,1000,1000,0.75,-5.943095149
1.50E+01,1.50E+01,400,1000,1000,0.8,-5.91721463
1.50E+01,1.50E+01,400,1000,100000,-0.2,-10.1658059
1.50E+01,1.50E+01,400,1000,100000,-0.15,-10.17652577
1.50E+01,1.50E+01,400,1000,100000,-0.1,-10.21395879
1.50E+01,1.50E+01,400,1000,100000,-0.05,-10.32697909
1.50E+01,1.50E+01,400,1000,100000,0,-24.36653154
1.50E+01,1.50E+01,400,1000,100000,0.05,-9.78251756
1.50E+01,1.50E+01,400,1000,100000,0.1,-9.129011186
1.50E+01,1.50E+01,400,1000,100000,0.15,-8.567030709
1.50E+01,1.50E+01,400,1000,100000,0.2,-8.04769199
1.50E+01,1.50E+01,400,1000,100000,0.25,-7.573488739
1.50E+01,1.50E+01,400,1000,100000,0.3,-7.159266765
1.50E+01,1.50E+01,400,1000,100000,0.35,-6.821023053
1.50E+01,1.50E+01,400,1000,100000,0.4,-6.562249437
1.50E+01,1.50E+01,400,1000,100000,0.45,-6.37161107
1.50E+01,1.50E+01,400,1000,100000,0.5,-6.236572006
1.50E+01,1.50E+01,400,1000,100000,0.55,-6.140261434
1.50E+01,1.50E+01,400,1000,100000,0.6,-6.070581074
1.50E+01,1.50E+01,400,1000,100000,0.65,-6.017728767
1.50E+01,1.50E+01,400,1000,100000,0.7,-5.974694135
1.50E+01,1.50E+01,400,1000,100000,0.75,-5.943095149
1.50E+01,1.50E+01,400,1000,100000,0.8,-5.91721463
1.50E+01,1.50E+01,400,1000,10000000,-0.2,-10.1658059
1.50E+01,1.50E+01,400,1000,10000000,-0.15,-10.17652577
1.50E+01,1.50E+01,400,1000,10000000,-0.1,-10.21395879
1.50E+01,1.50E+01,400,1000,10000000,-0.05,-10.32697909
1.50E+01,1.50E+01,400,1000,10000000,0,-24.36653154
1.50E+01,1.50E+01,400,1000,10000000,0.05,-9.78251756
1.50E+01,1.50E+01,400,1000,10000000,0.1,-9.129011186
1.50E+01,1.50E+01,400,1000,10000000,0.15,-8.567030709
1.50E+01,1.50E+01,400,1000,10000000,0.2,-8.04769199
1.50E+01,1.50E+01,400,1000,10000000,0.25,-7.573488739
1.50E+01,1.50E+01,400,1000,10000000,0.3,-7.159266765
1.50E+01,1.50E+01,400,1000,10000000,0.35,-6.821023053
1.50E+01,1.50E+01,400,1000,10000000,0.4,-6.562249437
1.50E+01,1.50E+01,400,1000,10000000,0.45,-6.37161107
1.50E+01,1.50E+01,400,1000,10000000,0.5,-6.236572006
1.50E+01,1.50E+01,400,1000,10000000,0.55,-6.140261434
1.50E+01,1.50E+01,400,1000,10000000,0.6,-6.070581074
1.50E+01,1.50E+01,400,1000,10000000,0.65,-6.017728767
1.50E+01,1.50E+01,400,1000,10000000,0.7,-5.974694135
1.50E+01,1.50E+01,400,1000,10000000,0.75,-5.943095149
1.50E+01,1.50E+01,400,1000,10000000,0.8,-5.91721463
1.50E+01,1.50E+01,400,100000,1000,-0.2,-10.1658059
1.50E+01,1.50E+01,400,100000,1000,-0.15,-10.17652577
1.50E+01,1.50E+01,400,100000,1000,-0.1,-10.21395879
1.50E+01,1.50E+01,400,100000,1000,-0.05,-10.32697909
1.50E+01,1.50E+01,400,100000,1000,0,-24.36653154
1.50E+01,1.50E+01,400,100000,1000,0.05,-9.78251756
1.50E+01,1.50E+01,400,100000,1000,0.1,-9.129011186
1.50E+01,1.50E+01,400,100000,1000,0.15,-8.567030709
1.50E+01,1.50E+01,400,100000,1000,0.2,-8.04769199
1.50E+01,1.50E+01,400,100000,1000,0.25,-7.573488739
1.50E+01,1.50E+01,400,100000,1000,0.3,-7.159266765
1.50E+01,1.50E+01,400,100000,1000,0.35,-6.821023053
1.50E+01,1.50E+01,400,100000,1000,0.4,-6.562249437
1.50E+01,1.50E+01,400,100000,1000,0.45,-6.37161107
1.50E+01,1.50E+01,400,100000,1000,0.5,-6.236572006
1.50E+01,1.50E+01,400,100000,1000,0.55,-6.140261434
1.50E+01,1.50E+01,400,100000,1000,0.6,-6.070581074
1.50E+01,1.50E+01,400,100000,1000,0.65,-6.017728767
1.50E+01,1.50E+01,400,100000,1000,0.7,-5.974694135
1.50E+01,1.50E+01,400,100000,1000,0.75,-5.943095149
1.50E+01,1.50E+01,400,100000,1000,0.8,-5.91721463
1.50E+01,1.50E+01,400,100000,100000,-0.2,-10.1658059
1.50E+01,1.50E+01,400,100000,100000,-0.15,-10.17652577
1.50E+01,1.50E+01,400,100000,100000,-0.1,-10.21395879
1.50E+01,1.50E+01,400,100000,100000,-0.05,-10.32697909
1.50E+01,1.50E+01,400,100000,100000,0,-24.36653154
1.50E+01,1.50E+01,400,100000,100000,0.05,-9.78251756
1.50E+01,1.50E+01,400,100000,100000,0.1,-9.129011186
1.50E+01,1.50E+01,400,100000,100000,0.15,-8.567030709
1.50E+01,1.50E+01,400,100000,100000,0.2,-8.04769199
1.50E+01,1.50E+01,400,100000,100000,0.25,-7.573488739
1.50E+01,1.50E+01,400,100000,100000,0.3,-7.159266765
1.50E+01,1.50E+01,400,100000,100000,0.35,-6.821023053
1.50E+01,1.50E+01,400,100000,100000,0.4,-6.562249437
1.50E+01,1.50E+01,400,100000,100000,0.45,-6.37161107
1.50E+01,1.50E+01,400,100000,100000,0.5,-6.236572006
1.50E+01,1.50E+01,400,100000,100000,0.55,-6.140261434
1.50E+01,1.50E+01,400,100000,100000,0.6,-6.070581074
1.50E+01,1.50E+01,400,100000,100000,0.65,-6.017728767
1.50E+01,1.50E+01,400,100000,100000,0.7,-5.974694135
1.50E+01,1.50E+01,400,100000,100000,0.75,-5.943095149
1.50E+01,1.50E+01,400,100000,100000,0.8,-5.91721463
1.50E+01,1.50E+01,400,100000,10000000,-0.2,-10.1658059
1.50E+01,1.50E+01,400,100000,10000000,-0.15,-10.17652577
1.50E+01,1.50E+01,400,100000,10000000,-0.1,-10.21395879
1.50E+01,1.50E+01,400,100000,10000000,-0.05,-10.32697909
1.50E+01,1.50E+01,400,100000,10000000,0,-24.36653154
1.50E+01,1.50E+01,400,100000,10000000,0.05,-9.78251756
1.50E+01,1.50E+01,400,100000,10000000,0.1,-9.129011186
1.50E+01,1.50E+01,400,100000,10000000,0.15,-8.567030709
1.50E+01,1.50E+01,400,100000,10000000,0.2,-8.04769199
1.50E+01,1.50E+01,400,100000,10000000,0.25,-7.573488739
1.50E+01,1.50E+01,400,100000,10000000,0.3,-7.159266765
1.50E+01,1.50E+01,400,100000,10000000,0.35,-6.821023053
1.50E+01,1.50E+01,400,100000,10000000,0.4,-6.562249437
1.50E+01,1.50E+01,400,100000,10000000,0.45,-6.37161107
1.50E+01,1.50E+01,400,100000,10000000,0.5,-6.236572006
1.50E+01,1.50E+01,400,100000,10000000,0.55,-6.140261434
1.50E+01,1.50E+01,400,100000,10000000,0.6,-6.070581074
1.50E+01,1.50E+01,400,100000,10000000,0.65,-6.017728767
1.50E+01,1.50E+01,400,100000,10000000,0.7,-5.974694135
1.50E+01,1.50E+01,400,100000,10000000,0.75,-5.943095149
1.50E+01,1.50E+01,400,100000,10000000,0.8,-5.91721463
1.50E+01,1.50E+01,400,10000000,1000,-0.2,-10.1658059
1.50E+01,1.50E+01,400,10000000,1000,-0.15,-10.17652577
1.50E+01,1.50E+01,400,10000000,1000,-0.1,-10.21395879
1.50E+01,1.50E+01,400,10000000,1000,-0.05,-10.32697909
1.50E+01,1.50E+01,400,10000000,1000,0,-24.36653154
1.50E+01,1.50E+01,400,10000000,1000,0.05,-9.78251756
1.50E+01,1.50E+01,400,10000000,1000,0.1,-9.129011186
1.50E+01,1.50E+01,400,10000000,1000,0.15,-8.567030709
1.50E+01,1.50E+01,400,10000000,1000,0.2,-8.04769199
1.50E+01,1.50E+01,400,10000000,1000,0.25,-7.573488739
1.50E+01,1.50E+01,400,10000000,1000,0.3,-7.159266765
1.50E+01,1.50E+01,400,10000000,1000,0.35,-6.821023053
1.50E+01,1.50E+01,400,10000000,1000,0.4,-6.562249437
1.50E+01,1.50E+01,400,10000000,1000,0.45,-6.37161107
1.50E+01,1.50E+01,400,10000000,1000,0.5,-6.236572006
1.50E+01,1.50E+01,400,10000000,1000,0.55,-6.140261434
1.50E+01,1.50E+01,400,10000000,1000,0.6,-6.070581074
1.50E+01,1.50E+01,400,10000000,1000,0.65,-6.017728767
1.50E+01,1.50E+01,400,10000000,1000,0.7,-5.974694135
1.50E+01,1.50E+01,400,10000000,1000,0.75,-5.943095149
1.50E+01,1.50E+01,400,10000000,1000,0.8,-5.91721463
1.50E+01,1.50E+01,400,10000000,100000,-0.2,-10.1658059
1.50E+01,1.50E+01,400,10000000,100000,-0.15,-10.17652577
1.50E+01,1.50E+01,400,10000000,100000,-0.1,-10.21395879
1.50E+01,1.50E+01,400,10000000,100000,-0.05,-10.32697909
1.50E+01,1.50E+01,400,10000000,100000,0,-24.36653154
1.50E+01,1.50E+01,400,10000000,100000,0.05,-9.78251756
1.50E+01,1.50E+01,400,10000000,100000,0.1,-9.129011186
1.50E+01,1.50E+01,400,10000000,100000,0.15,-8.567030709
1.50E+01,1.50E+01,400,10000000,100000,0.2,-8.04769199
1.50E+01,1.50E+01,400,10000000,100000,0.25,-7.573488739
1.50E+01,1.50E+01,400,10000000,100000,0.3,-7.159266765
1.50E+01,1.50E+01,400,10000000,100000,0.35,-6.821023053
1.50E+01,1.50E+01,400,10000000,100000,0.4,-6.562249437
1.50E+01,1.50E+01,400,10000000,100000,0.45,-6.37161107
1.50E+01,1.50E+01,400,10000000,100000,0.5,-6.236572006
1.50E+01,1.50E+01,400,10000000,100000,0.55,-6.140261434
1.50E+01,1.50E+01,400,10000000,100000,0.6,-6.070581074
1.50E+01,1.50E+01,400,10000000,100000,0.65,-6.017728767
1.50E+01,1.50E+01,400,10000000,100000,0.7,-5.974694135
1.50E+01,1.50E+01,400,10000000,100000,0.75,-5.943095149
1.50E+01,1.50E+01,400,10000000,100000,0.8,-5.91721463
1.50E+01,1.50E+01,400,10000000,10000000,-0.2,-10.1658059
1.50E+01,1.50E+01,400,10000000,10000000,-0.15,-10.17652577
1.50E+01,1.50E+01,400,10000000,10000000,-0.1,-10.21395879
1.50E+01,1.50E+01,400,10000000,10000000,-0.05,-10.32697909
1.50E+01,1.50E+01,400,10000000,10000000,0,-24.36653154
1.50E+01,1.50E+01,400,10000000,10000000,0.05,-9.78251756
1.50E+01,1.50E+01,400,10000000,10000000,0.1,-9.129011186
1.50E+01,1.50E+01,400,10000000,10000000,0.15,-8.567030709
1.50E+01,1.50E+01,400,10000000,10000000,0.2,-8.04769199
1.50E+01,1.50E+01,400,10000000,10000000,0.25,-7.573488739
1.50E+01,1.50E+01,400,10000000,10000000,0.3,-7.159266765
1.50E+01,1.50E+01,400,10000000,10000000,0.35,-6.821023053
1.50E+01,1.50E+01,400,10000000,10000000,0.4,-6.562249437
1.50E+01,1.50E+01,400,10000000,10000000,0.45,-6.37161107
1.50E+01,1.50E+01,400,10000000,10000000,0.5,-6.236572006
1.50E+01,1.50E+01,400,10000000,10000000,0.55,-6.140261434
1.50E+01,1.50E+01,400,10000000,10000000,0.6,-6.070581074
1.50E+01,1.50E+01,400,10000000,10000000,0.65,-6.017728767
1.50E+01,1.50E+01,400,10000000,10000000,0.7,-5.974694135
1.50E+01,1.50E+01,400,10000000,10000000,0.75,-5.943095149
1.50E+01,1.50E+01,400,10000000,10000000,0.8,-5.91721463
1.50E+01,1.50E+01,450,1000,1000,-0.2,-8.444905551
1.50E+01,1.50E+01,450,1000,1000,-0.15,-8.4867824
1.50E+01,1.50E+01,450,1000,1000,-0.1,-8.55129368
1.50E+01,1.50E+01,450,1000,1000,-0.05,-8.705533774
1.50E+01,1.50E+01,450,1000,1000,0,-23.34775366
1.50E+01,1.50E+01,450,1000,1000,0.05,-8.31752869
1.50E+01,1.50E+01,450,1000,1000,0.1,-7.785156152
1.50E+01,1.50E+01,450,1000,1000,0.15,-7.374687549
1.50E+01,1.50E+01,450,1000,1000,0.2,-7.037157319
1.50E+01,1.50E+01,450,1000,1000,0.25,-6.76700389
1.50E+01,1.50E+01,450,1000,1000,0.3,-6.555955204
1.50E+01,1.50E+01,450,1000,1000,0.35,-6.397940009
1.50E+01,1.50E+01,450,1000,1000,0.4,-6.281498311
1.50E+01,1.50E+01,450,1000,1000,0.45,-6.193820026
1.50E+01,1.50E+01,450,1000,1000,0.5,-6.127843727
1.50E+01,1.50E+01,450,1000,1000,0.55,-6.076755981
1.50E+01,1.50E+01,450,1000,1000,0.6,-6.03574037
1.50E+01,1.50E+01,450,1000,1000,0.65,-6.001740662
1.50E+01,1.50E+01,450,1000,1000,0.7,-5.974694135
1.50E+01,1.50E+01,450,1000,1000,0.75,-5.950781977
1.50E+01,1.50E+01,450,1000,1000,0.8,-5.928117993
1.50E+01,1.50E+01,450,1000,100000,-0.2,-8.444905551
1.50E+01,1.50E+01,450,1000,100000,-0.15,-8.4867824
1.50E+01,1.50E+01,450,1000,100000,-0.1,-8.55129368
1.50E+01,1.50E+01,450,1000,100000,-0.05,-8.705533774
1.50E+01,1.50E+01,450,1000,100000,0,-23.34775366
1.50E+01,1.50E+01,450,1000,100000,0.05,-8.31752869
1.50E+01,1.50E+01,450,1000,100000,0.1,-7.785156152
1.50E+01,1.50E+01,450,1000,100000,0.15,-7.374687549
1.50E+01,1.50E+01,450,1000,100000,0.2,-7.037157319
1.50E+01,1.50E+01,450,1000,100000,0.25,-6.76700389
1.50E+01,1.50E+01,450,1000,100000,0.3,-6.555955204
1.50E+01,1.50E+01,450,1000,100000,0.35,-6.397940009
1.50E+01,1.50E+01,450,1000,100000,0.4,-6.281498311
1.50E+01,1.50E+01,450,1000,100000,0.45,-6.193820026
1.50E+01,1.50E+01,450,1000,100000,0.5,-6.127843727
1.50E+01,1.50E+01,450,1000,100000,0.55,-6.076755981
1.50E+01,1.50E+01,450,1000,100000,0.6,-6.03574037
1.50E+01,1.50E+01,450,1000,100000,0.65,-6.001740662
1.50E+01,1.50E+01,450,1000,100000,0.7,-5.974694135
1.50E+01,1.50E+01,450,1000,100000,0.75,-5.950781977
1.50E+01,1.50E+01,450,1000,100000,0.8,-5.928117993
1.50E+01,1.50E+01,450,1000,10000000,-0.2,-8.444905551
1.50E+01,1.50E+01,450,1000,10000000,-0.15,-8.4867824
1.50E+01,1.50E+01,450,1000,10000000,-0.1,-8.55129368
1.50E+01,1.50E+01,450,1000,10000000,-0.05,-8.705533774
1.50E+01,1.50E+01,450,1000,10000000,0,-23.34775366
1.50E+01,1.50E+01,450,1000,10000000,0.05,-8.31752869
1.50E+01,1.50E+01,450,1000,10000000,0.1,-7.785156152
1.50E+01,1.50E+01,450,1000,10000000,0.15,-7.374687549
1.50E+01,1.50E+01,450,1000,10000000,0.2,-7.037157319
1.50E+01,1.50E+01,450,1000,10000000,0.25,-6.76700389
1.50E+01,1.50E+01,450,1000,10000000,0.3,-6.555955204
1.50E+01,1.50E+01,450,1000,10000000,0.35,-6.397940009
1.50E+01,1.50E+01,450,1000,10000000,0.4,-6.281498311
1.50E+01,1.50E+01,450,1000,10000000,0.45,-6.193820026
1.50E+01,1.50E+01,450,1000,10000000,0.5,-6.127843727
1.50E+01,1.50E+01,450,1000,10000000,0.55,-6.076755981
1.50E+01,1.50E+01,450,1000,10000000,0.6,-6.03574037
1.50E+01,1.50E+01,450,1000,10000000,0.65,-6.001740662
1.50E+01,1.50E+01,450,1000,10000000,0.7,-5.974694135
1.50E+01,1.50E+01,450,1000,10000000,0.75,-5.950781977
1.50E+01,1.50E+01,450,1000,10000000,0.8,-5.928117993
1.50E+01,1.50E+01,450,100000,1000,-0.2,-8.444905551
1.50E+01,1.50E+01,450,100000,1000,-0.15,-8.4867824
1.50E+01,1.50E+01,450,100000,1000,-0.1,-8.55129368
1.50E+01,1.50E+01,450,100000,1000,-0.05,-8.705533774
